Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12
208205;8,47E+12;FARLINE GEL-CHAMPU HOMBR 200ML;1;0;0;0;0;0;0;0;0;0;1;0;0
199660;8,47E+12;FARLINE GEL-CR ANTI-AGE C SPF50+ 50ML;1;0;0;0;0;0;0;1;0;0;0;0;0
199477;8,47E+12;FARLINE GEL-CR SPF50+ 100 ML;6;0;0;0;0;0;0;5;0;1;0;0;0
183286;8,47E+12;FARLINE GOT HUMECT 0.2AH 15ML;7;0;2;0;0;0;0;0;1;3;0;0;1
183287;8,47E+12;FARLINE GOT HUMECT 0.2AH0.4X20;12;1;1;1;0;0;0;1;1;1;4;1;1
197586;8,47E+12;FARLINE GOTAS 0.3% 10ml APTAR;11;2;1;1;0;0;1;1;0;3;0;1;1
183284;8,47E+12;FARLINE GOTAS EUFRASIA 0.4X10;3;0;0;0;0;0;0;0;0;0;2;1;0
212603;8,47E+12;FARLINE GOTAS IRRIT ALOE 10ML;8;0;0;0;0;1;0;1;2;1;1;2;0
197196;8,47E+12;FARLINE HILO DENTAL EXPANDING 30M;7;1;4;0;1;0;0;1;0;0;0;0;0
026766;8,47E+12;FARLINE HOMBRE NEC BASIC AFEIT;2;0;0;0;1;0;1;0;0;0;0;0;0
026767;8,47E+12;FARLINE HOMBRE NEC BASIC DIA;4;0;0;0;0;0;1;1;0;0;0;2;0
209980;8,47E+12;FARLINE INFUSION DESCANSO 20U;1;0;0;0;0;0;0;0;1;0;0;0;0
203581;8,47E+12;FARLINE IRRIGADOR BUCAL MESA;1;0;0;0;0;0;0;0;0;0;0;0;1
FARL6049;FARL6049;FARLINE IRRIGADOR PORTATIL;5;0;1;0;0;0;0;0;2;0;1;0;1
194469;8,47E+12;FARLINE JABON ESP VAINILLA 300;1;0;0;0;0;0;0;0;0;0;1;0;0
172984;8,47E+12;FARLINE JABON MANOS ALOE 500;1;0;0;0;0;0;0;0;0;0;0;0;1
211015;8,47E+12;FARLINE JABON POMELO 500ML;3;0;0;0;0;0;0;0;0;1;1;0;1
FARL5436;FARL5436;FARLINE LABIAL CHERRY +15 4.5G;1;0;0;0;1;0;0;0;0;0;0;0;0
FARL5450;FARL5450;FARLINE LABIAL FRES SPF15 4.5G;4;1;0;0;1;2;0;0;0;0;0;0;0
211387;8,47E+12;FARLINE LACTASA 9000 BLIST 60C;3;0;1;0;0;0;1;1;0;0;0;0;0
199625;8,47E+12;FARLINE LENDRERA;1;1;0;0;0;0;0;0;0;0;0;0;0
APOS0679;APOS0679;FARLINE LIMA CORINDON PEQ 10U;3;0;0;0;0;1;2;0;0;0;0;0;0
034391;8,47E+12;FARLINE LIMA PIES MANGO;1;0;0;0;0;0;1;0;0;0;0;0;0
190406;8,47E+12;FARLINE LOC ANTICAID FORT100ML;1;0;0;0;0;0;0;0;0;1;0;0;0
181698;8,47E+12;FARLINE LOC PIEL ATOPICA 500ML;6;0;0;0;0;0;1;1;2;0;0;1;1
181548;8,47E+12;FARLINE LOC REPARADOR 500 ML;2;0;0;0;0;0;0;0;0;0;0;2;0
214652;8,47E+12;FARLINE LOCION PIOJOS 100ML;1;0;0;0;0;0;0;1;0;0;0;0;0
201254;8,47E+12;FARLINE MANTECA CORP COCO 250 ML;2;0;0;0;0;0;0;0;0;2;0;0;0
026772;8,47E+12;FARLINE MASCARILLA NUTRI 100ML;1;1;0;0;0;0;0;0;0;0;0;0;0
205080;8,47E+12;FARLINE MULTIVITAM JR 30 GUMS;1;0;0;0;0;0;0;0;0;0;0;1;0
026066;8,47E+12;FARLINE NEC VIAJE AD + COLUT;1;1;0;0;0;0;0;0;0;0;0;0;0
FARL9063;FARL9063;FARLINE NECESER ADULTO DENTAL;1;0;0;0;0;0;1;0;0;0;0;0;0
028451;8,47E+12;FARLINE OLEOGEL+CR INTENS ATOP;1;0;0;0;0;0;1;0;0;0;0;0;0
009184;8,47E+12;FARLINE PACK AGUA MICELAR;9;1;1;0;0;1;0;0;2;1;1;1;1
FARL2889;FARL2889;FARLINE PACK MULTIVIT 2X60 COM;2;0;0;0;2;0;0;0;0;0;0;0;0
204853;8,47E+12;FARLINE PARCHES CALOR 2U;3;1;0;1;0;0;0;0;0;0;0;1;0
179377;8,47E+12;FARLINE PASTILLAS LIMPIAD 96 U;9;2;0;1;1;0;0;3;0;1;0;0;1
205587;8,47E+12;FARLINE PEINE Y CEPILLO BEBE;1;0;0;0;0;0;0;0;0;0;0;1;0
007080;8,47E+12;FARLINE PIEDRA QUITADUREZAS BL;2;0;0;0;1;0;0;0;1;0;0;0;0
007069;8,47E+12;FARLINE PINZA DEPILAR NG;1;0;0;0;0;0;0;1;0;0;0;0;0
183799;8,47E+12;FARLINE POLVOS DESOD PIES 100G;1;0;0;0;0;1;0;0;0;0;0;0;0
198483;8,47E+12;FARLINE QUITAESMALT SACE 125ML;1;0;0;0;1;0;0;0;0;0;0;0;0
FARL1990;FARL1990;FARLINE RECAMB CEP ELEC SUAVE;1;0;0;0;0;0;0;0;0;0;1;0;0
FARL2003;FARL2003;FARLINE RECAMB CEPILL ELEC MED;3;0;0;0;1;0;1;0;0;0;0;1;0
172990;8,47E+12;FARLINE SERUM ANTIAGE 30ml;1;0;0;0;0;1;0;0;0;0;0;0;0
205571;8,47E+12;FARLINE SPRAY DEO PIES 150 ML;1;0;0;0;0;0;0;0;1;0;0;0;0
185295;8,47E+12;FARLINE STICK TROMPAZO 20G;1;0;0;0;0;1;0;0;0;0;0;0;0
182935;8,47E+12;FARLINE STICK ZN SENSIB50+ 9ML;5;0;0;0;0;1;1;0;0;2;0;1;0
FARL7969;FARL7969;FARLINE SWEET CAFE 10U;13;1;0;2;2;1;1;0;0;0;1;2;3
FARL7952;FARL7952;FARLINE SWEET CEREZA 10U;16;2;0;1;1;2;2;3;2;1;1;1;0
FARL0394;FARL0394;FARLINE SWEET HIE SUIZ 10;6;0;0;0;0;0;0;0;1;2;1;2;0
FARL0938;FARL0938;FARLINE SWEET LIM-MELI 10U;19;0;1;1;2;2;2;3;1;0;1;2;4
181794;8,47E+12;FARLINE SWEET MANZANA 10U;1;0;0;0;0;0;0;0;0;0;0;0;1
FARL7907;FARL7907;FARLINE SWEET MENT-EUCA 10U;11;1;0;0;0;0;4;2;2;1;0;1;0
FARL7976;FARL7976;FARLINE SWEET MIEL-PRO 10U;16;1;1;3;1;0;2;0;0;0;2;3;3
FARL9396;FARL9396;FARLINE SWEET REGALIZ 10U;17;1;0;3;5;1;0;0;2;2;0;1;2
007072;8,47E+12;FARLINE TIJERAS U�AS PROFES;2;0;0;0;1;0;0;0;0;0;1;0;0
210821;8,47E+12;FARLINE TOALLITA LIMPIAGAF 24U;4;0;1;0;0;0;0;1;0;2;0;0;0
211146;8,47E+12;FARLINE TOALLITA OFTALMICA 10U;1;0;0;0;0;0;0;0;0;1;0;0;0
192028;8,47E+12;FARLINE TOALLITAS DESMAQUILLANTES 20 TOALLITAS;2;0;0;1;0;0;0;0;0;1;0;0;0
FARL9025;FARL9025;FARLINE TRIPLO GEL ZERO 1L 1U;10;2;0;2;2;1;0;0;2;0;0;0;1
206948;8,47E+12;FARLINE TROMPAZOS ROLL-ON 15ML;6;0;0;1;0;2;1;0;0;2;0;0;0
191490;8,47E+12;FARLINE VASELINA PERF 15 ML;3;0;0;0;1;0;0;1;0;0;0;0;1
FARL2822;FARL2822;FARLINE VISION 60 CAPS;2;2;0;0;0;0;0;0;0;0;0;0;0
191936;8,47E+12;FARMAFEET STICK ANTIFRIC;1;0;0;0;1;0;0;0;0;0;0;0;0
164299;8,47E+12;FARMALASTIC INNOVA FRIO / CALOR PACK MINI;1;0;0;0;0;0;0;0;0;0;0;1;0
179085;8,47E+12;FARMATINT 6D RUBIO OSCUR DORAD;4;0;1;0;1;0;0;1;1;0;0;0;0
179077;8,47E+12;FARMATINT 7D RUBIO DORADO;1;1;0;0;0;0;0;0;0;0;0;0;0
210082;8,47E+12;FASTER MELAN RETIN 30ML;1;0;0;0;1;0;0;0;0;0;0;0;0
756015;8,47001E+12;FASTUM 50 MG 40 CAPS;4;0;0;2;0;0;0;0;0;0;2;0;0
916767;8,47001E+12;FASTUM GEL 60 G;24;0;1;3;4;2;2;1;1;3;2;1;4
661668;8,47001E+12;FAVE DE FUCA 40 GRAG;13;1;0;0;0;1;1;3;2;2;1;1;1
756064;8,47001E+12;FEBRECTAL LACT 6 SUPO;5;0;3;1;1;0;0;0;0;0;0;0;0
699702;8,47001E+12;FELDENE FLAS 20 MG 20 LIOTABS;4;0;0;0;1;0;0;0;0;0;2;0;1
759167;8,47001E+12;FELODIPINO SANDOZ 5 MG 30 COMP;12;1;1;1;1;1;1;1;1;1;1;1;1
669622;8,47001E+12;FEMARA 2.5 MG 30 COMP;1;0;0;0;0;0;0;0;0;0;0;1;0
178805;8,47E+12;FENADUL 90 CAPSULAS;1;0;0;0;0;0;0;0;1;0;0;0;0
857227;8,47001E+12;FENISTIL GEL 30 G;12;0;0;0;0;4;4;3;1;0;0;0;0
703220;8,47001E+12;FENISTIL GEL 50 GR;1;0;0;0;0;1;0;0;0;0;0;0;0
881581;8,47001E+12;FENISTIL ROLL-ON 8 ML;2;0;0;0;0;2;0;0;0;0;0;0;0
703894;8,47001E+12;FENOFIBRATO KERN 145MG 30COM;7;2;0;0;1;0;2;0;0;1;1;0;0
664616;8,47001E+12;FENTANILO MATRIX CINFA 25MC 5P;26;4;6;0;2;2;2;0;2;2;2;2;2
672575;8,47001E+12;FENTANILO MATRIX NORMON EFG 25 microgramos/h (1,8 mg/3 DIAS) 5 PARCHES TRANSDERMICOS;10;0;0;2;4;0;2;2;0;0;0;0;0
663267;8,47001E+12;FENTANILO MATRIX RATIO 12MC 5P;12;0;7;0;2;0;1;0;2;0;0;0;0
670343;8,47001E+12;FENTANILO MATRIX STAD 12MCG 5P;12;0;0;0;2;2;0;0;0;2;2;2;2
670352;8,47001E+12;FENTANILO MATRIX STAD 25MCG 5P;2;0;0;0;0;2;0;0;0;0;0;0;0
660447;8,47001E+12;FEPARIL GEL 40 G;1;0;0;0;0;0;0;0;0;0;0;0;1
651473;8,47001E+12;FERBISOL 100 MG 50 CAPS;18;2;0;4;1;3;1;0;1;2;1;2;1
656582;8,47001E+12;FERO GRADUMET 325MG(105) 30COM;47;4;2;2;2;3;3;4;6;5;6;5;5
776773;8,47001E+12;FERPLEX 40 20 VIAL BEBIB;64;8;5;3;5;4;6;6;4;4;4;6;9
870261;8,47001E+12;FERRO SANOL 50 CAPS;4;0;0;1;1;0;0;0;1;1;0;0;0
183680;8,47E+12;FERROSOL 20 SOBRES;2;0;0;0;0;0;0;1;0;0;0;1;0
183683;8,47E+12;FERROSOL GOTAS 30ML+SOBRE1.9G;2;0;0;0;0;0;0;1;0;0;0;1;0
203340;8,47E+12;FERTYBIOTIC RESTORE 21 CAPS;1;0;0;0;0;0;0;1;0;0;0;0;0
212299;8,47E+12;FERTYSOD 30 CAPSULAS;1;0;1;0;0;0;0;0;0;0;0;0;0
715551;8,47001E+12;FIASP 100UDML 5 CARTUCHOS 3ML;3;0;0;0;0;0;0;0;1;0;0;1;1
715550;8,47001E+12;FIASP 100UML 5 PLUMAS SOL INY;10;2;0;1;0;1;1;2;0;1;0;2;0
700516;8,47001E+12;FIBRAGUAR 60 SOBRES;4;1;0;0;0;0;0;2;0;1;0;0;0
812727;8,47001E+12;FINACEA 15% GEL 30 G;4;0;0;1;1;0;1;0;1;0;0;0;0
664109;8,47001E+12;FINASTERIDA NORMON 1MG 28COM;1;0;0;0;0;0;0;1;0;0;0;0;0
709822;8,47001E+12;FINASTERIDA NORMON 1MG 98COM;7;0;0;1;0;1;1;0;0;1;2;0;1
664111;8,47001E+12;FINASTERIDA NORMON 5 MG 28 COM;13;1;0;1;1;2;0;2;2;1;1;1;1
348561;8,47E+12;FINOCARBOPLUS HINOJO 20 TIS;2;0;0;0;0;0;0;1;0;0;0;0;1
348560;8,47E+12;FINOCARBOPLUS HINOJO 50 CAPS;18;2;2;1;1;1;2;2;1;1;1;3;1
153336;8,47E+12;FISIOCREM 250 ML;7;0;0;1;0;1;0;1;1;2;0;0;1
191455;8,47E+12;FISIOCREM CANNABIS 60 ML;4;0;0;1;1;0;1;0;0;1;0;0;0
153335;8,47E+12;FISIOCREM GEL ACTIVE 60 ML;20;3;2;3;0;1;1;1;2;1;3;1;2
202574;8,47E+12;FISIOENEMA 250 ML;1;0;1;0;0;0;0;0;0;0;0;0;0
164330;8,47E+12;FISIOGEN FERRO 30 CAPSULAS;1;0;0;0;0;0;0;0;0;0;1;0;0
164328;8,47E+12;FISIOGEN FERRO FORTE 30 CAPS;14;1;4;0;3;2;0;0;1;1;2;0;0
174511;8,47E+12;FISIOGEN FERRO FORTE 30 SOBRES;2;0;0;0;0;0;0;0;1;0;1;0;0
154877;8,47E+12;FISIOREUMOL CR 50 ML;2;0;0;0;0;0;0;0;1;0;0;1;0
156647;8,47E+12;FISIOVEN PLUS 50 CAPS;2;0;0;0;1;1;0;0;0;0;0;0;0
195023;8,47E+12;FITONASAL PED SPR NEB 125ML;4;0;0;1;0;0;0;0;0;1;0;1;1
197803;8,47E+12;FITONASAL SPRAY 30 ML;5;3;0;0;0;0;0;0;0;1;0;0;1
723944;8,47001E+12;FIXAPROST 50MCGML+5MGML 30;37;1;2;6;5;1;2;4;4;5;3;0;4
257067;8,47E+12;FIXOMULL TRANSPARENT 10CMX2M;3;0;0;0;1;1;0;0;1;0;0;0;0
758151;8,47001E+12;FLAGYL 125 MG SUSP 120 ML;5;1;0;0;0;0;2;0;0;2;0;0;0
699566;8,47001E+12;FLAGYL 250 MG 21 COM;4;0;0;2;0;0;0;0;0;1;0;1;0
758177;8,47001E+12;FLAGYL 500 MG 10 COMP VAG;1;0;0;0;0;0;0;0;0;1;0;0;0
957787;8,47001E+12;FLAMMAZINE CR 50 G;1;0;0;0;0;0;0;0;0;1;0;0;0
654724;8,47001E+12;FLATORIL 45 CAPS;24;2;3;1;2;4;1;3;4;0;3;0;1
178687;8,47E+12;FLAVIA NOCTA 30 CAPS;14;1;1;1;1;2;2;1;1;1;1;2;0
704662;8,47001E+12;FLECAINIDA NORMON 100MG 60COM;2;0;0;0;0;0;1;0;0;0;0;1;0
689679;8,47001E+12;FLIXONASE SPRAY NASAL 120 DOS;3;0;0;0;0;0;0;1;2;0;0;0;0
689745;8,47001E+12;FLIXOTIDE INHALAD 250 MCG 120;4;0;2;1;0;0;0;0;1;0;0;0;0
689786;8,47001E+12;FLIXOTIDE INHALAD 50 MCG 120;7;0;1;0;0;0;1;0;1;0;2;0;2
951392;8,47001E+12;FLOGOPROFEN 5% SOLU 100 ML;3;0;1;0;0;0;0;0;1;0;1;0;0
700464;8,47001E+12;FLOGOPROFEN 50MGG GEL 100 G;5;2;0;2;0;0;0;0;0;0;0;1;0
946137;8,47001E+12;FLOGOPROFEN GEL 60 G;3;0;0;1;0;0;0;1;0;0;0;1;0
210915;8,47E+12;FLOWTAP BLISTER 6 TAPONES SILI;2;0;0;0;0;0;1;0;1;0;0;0;0
183112;8,47E+12;FLS MICOSIS PINCEL U�AS HONGOS;1;0;0;0;0;0;0;0;0;0;0;0;1
213281;8,47E+12;FLS PACK FRIO & CALOR MINI;2;0;0;0;2;0;0;0;0;0;0;0;0
187505;8,47E+12;FLS PLANTILLAS DAY T-M;3;0;0;0;0;0;1;1;0;0;0;1;0
187504;8,47E+12;FLS PLANTILLAS DAY T-S;6;0;0;0;1;0;0;0;0;3;1;1;0
187509;8,47E+12;FLS PLANTILLAS PRO T-L;4;0;0;0;0;0;0;0;0;3;0;0;1
187508;8,47E+12;FLS PLANTILLAS PRO T-M;2;0;0;0;0;0;0;1;0;0;0;1;0
187507;8,47E+12;FLS PLANTILLAS PRO T-S;2;0;1;0;0;0;0;0;0;0;1;0;0
654684;8,47001E+12;FLUCONAZOL CINFA 100 MG 7 CAPS;2;0;0;0;1;1;0;0;0;0;0;0;0
654680;8,47001E+12;FLUCONAZOL CINFA 150 MG 1 CAPS;3;0;0;0;0;0;0;0;1;0;2;0;0
654678;8,47001E+12;FLUCONAZOL CINFA 200 MG 7 CAPS;1;0;0;0;1;0;0;0;0;0;0;0;0
650584;8,47001E+12;FLUCONAZOL NORMON 100 MG 7 CAP;2;2;0;0;0;0;0;0;0;0;0;0;0
650585;8,47001E+12;FLUCONAZOL NORMON 150 MG 1 CAP;6;0;1;2;-1;0;0;2;2;0;0;0;0
650586;8,47001E+12;FLUCONAZOL NORMON 150 MG 4 CAP;10;4;1;0;2;0;0;2;1;0;0;0;0
650587;8,47001E+12;FLUCONAZOL NORMON 200 MG 7 CAP;1;0;0;0;1;0;0;0;0;0;0;0;0
947531;8,47001E+12;FLUIDASA 20 CAPS;1;0;1;0;0;0;0;0;0;0;0;0;0
663239;8,47001E+12;FLUIDASA GOT 30 ML;19;2;2;3;0;0;0;0;0;1;7;2;2
758623;8,47001E+12;FLUIDASA SOLU 250 ML;148;9;9;17;14;7;9;10;11;14;13;15;20
848531;8,47001E+12;FLUIMUCIL 200 MG 30 SOBR I;29;5;4;3;2;0;0;1;1;2;4;2;5
660286;8,47001E+12;FLUIMUCIL COMPLEX 12 COM;8;2;3;1;2;0;0;0;0;0;0;0;0
884403;8,47001E+12;FLUIMUCIL FORTE 600MG 20C EF I;147;16;12;14;10;4;5;10;14;9;7;21;25
661066;8,47001E+12;FLUIMUCIL PEDIAT 20MGML 200ML;13;0;2;1;2;0;0;0;0;2;2;1;3
186745;8,47E+12;FLUOCARIL BIFLUOR BLANQ 2X75ML;8;2;0;0;0;0;0;1;1;1;0;0;3
201996;8,47E+12;FLUOCARIL BIFLUORE 2X125 ML;55;4;6;3;4;6;5;2;4;9;2;5;5
158737;8,47E+12;FLUOCARIL COLUTORIO 2X500ML;8;1;0;1;1;0;1;0;1;1;1;0;1
204731;8,47E+12;FLUOCARIL RECAMBIO MEDIO;1;0;0;0;0;1;0;0;0;0;0;0;0
392118;8,47E+12;FLUOCARIL SPRAY ORAL 15 ML;13;1;0;1;2;1;2;1;2;0;1;0;2
686579;8,47001E+12;FLUOMIZIN 10MG 6 COMP VAG;18;2;1;2;1;0;0;1;2;2;4;1;2
192393;8,47E+12;FLUOR AID 250 PASTA 100 ML;10;0;0;0;0;0;0;0;10;0;0;0;0
192377;8,47E+12;FLUOR AID COLUT DIAR 0'05 500;7;1;0;0;0;0;1;1;0;2;1;1;0
162995;8,47E+12;FLUOR KIN CALCIO INF COL 500ML;1;0;0;0;0;0;0;0;0;1;0;0;0
373134;8,47E+12;FLUOR KIN COLUTORIO 500 ML;1;0;0;0;0;0;0;0;0;0;1;0;0
306480;8,47E+12;FLUOR KIN PASTA FRESA 75 ML;1;0;0;0;0;0;0;0;0;0;1;0;0
238576;8,47E+12;FLUOR LACER JUNIOR DIARIO500ML;3;1;0;0;1;0;0;1;0;0;0;0;0
238592;8,47E+12;FLUOR LACER SEMANAL 100 ML;1;0;0;0;0;0;0;0;0;0;1;0;0
660134;8,47001E+12;FLUOXETINA CINFA 20 MG 28 CAPS;31;2;2;3;1;3;1;2;3;3;4;2;5
814475;8,47001E+12;FLUOXETINA CINFA 20 MG 28 COMP;4;1;0;0;0;0;0;1;1;1;0;0;0
769596;8,47001E+12;FLUOXETINA CINFA 20 MG 60 CAPS;16;0;1;1;1;0;1;0;2;3;3;2;2
769497;8,47001E+12;FLUOXETINA CINFA 20 MG 60 COMP;17;0;1;1;2;1;0;2;4;0;2;2;2
728145;8,47001E+12;FLUOXETINA NORMON 20MG 56CAP;20;5;0;4;1;1;2;1;0;2;1;2;1
742494;8,47001E+12;FLUOXETINA NORMON 20MG SOL 140;1;0;0;0;0;0;0;0;0;1;0;0;0
742486;8,47001E+12;FLUOXETINA NORMON 20MG SOL 70M;1;0;0;0;0;1;0;0;0;0;0;0;0
730721;8,47001E+12;FLUOXETINA STADA EFG 20 mg 56 CAPSULAS;1;1;0;0;0;0;0;0;0;0;0;0;0
705031;8,47001E+12;FLUTICASONA CIPLA 125MG120 PUL;1;0;0;0;0;0;0;0;0;1;0;0;0
664990;8,47001E+12;FLUTICREM 0.5 MGG CR 30 G;6;0;0;0;0;0;2;0;2;1;0;0;1
686307;8,47001E+12;FLUTICREM 0.5MGG CR 60 GR;9;0;0;0;1;0;2;0;0;1;2;2;1
793752;8,47001E+12;FLUTOX 10 MG 20 GRAG;1;0;0;0;0;0;0;0;0;0;0;0;1
793919;8,47001E+12;FLUTOX JBE 120 ML;6;0;2;2;2;0;0;0;0;0;0;0;0
669887;8,47001E+12;FLUTOX JBE 200 ML;22;5;2;1;0;0;2;1;3;1;5;2;0
673630;8,47001E+12;FLUVASTATINA NORMON 80MG 28COM;1;0;0;0;0;0;0;0;0;1;0;0;0
650573;8,47001E+12;FLUVASTATINA PROLIB SANDOZ EFG 80 mg 28 COMPRIMIDOS LIBERACION PROLONGADA;1;0;0;0;0;0;0;0;0;0;0;1;0
723316;8,47001E+12;FML 1MGML COLIRIO 5 ML;107;6;14;11;8;7;10;9;4;11;7;6;14
866152;8,47001E+12;FOLI-DOCE 28 COMP;19;1;3;2;1;3;1;2;1;1;0;1;3
699553;8,47001E+12;FOLIFERRON 30 GRAG;2;0;0;1;0;1;0;0;0;0;0;0;0
504792;8,47001E+12;FONTACTIV DIAB HP CAFE24X200ML;7;1;0;3;0;2;1;0;0;0;0;0;0
504668;8,47001E+12;FONTACTIV ESPESANTE 1X250G;1;0;0;0;1;0;0;0;0;0;0;0;0
504980;8,47001E+12;FONTACTIV ESPESANTE CLARO 250G;1;0;0;0;0;0;0;0;1;0;0;0;0
173110;8,47E+12;FONTACTIV FORTE CHOCO 14X30G;1;0;0;0;0;0;0;1;0;0;0;0;0
173109;8,47E+12;FONTACTIV FORTE VAIN 14X30G;15;0;1;0;0;2;2;0;1;2;2;2;3
182961;8,47E+12;FONTACTIV FORTE VAIN 800G;7;1;1;0;0;0;0;0;0;0;0;0;5
759175;8,47001E+12;FORDIURAN 1 MG 20 COMP;4;4;0;0;0;0;0;0;0;0;0;0;0
500017;8,47001E+12;FORMULA MAGISTRAL APORTACION NORMAL;115;8;12;9;8;10;6;12;13;10;8;8;11
500058;8,47001E+12;FORMULA MAGISTRAL APORTACION REDUCIDA;5;0;1;0;0;0;1;0;0;0;0;1;2
723925;8,47001E+12;FORTASEC 2 MG 12 CAP;27;2;2;1;0;2;1;4;3;1;7;2;2
723926;8,47001E+12;FORTASEC 2 MG 20 CAP;49;3;3;2;9;6;8;4;1;4;5;2;2
800433;8,47001E+12;FORTASEC FLAS 2MG 12 COMP;3;0;0;0;0;0;0;2;0;0;1;0;0
659414;8,47001E+12;FORTASEC PLUS 2125 MG 12 COM;13;2;2;1;2;1;1;1;0;1;1;1;0
654767;8,47001E+12;FORTECORTIN 1 MG 30 COM;8;1;0;3;0;0;0;0;0;1;2;1;0
661408;8,47001E+12;FORTECORTIN 4 MG 30 COMP;16;4;2;0;1;1;3;1;2;0;0;1;1
759423;8,47001E+12;FORTECORTIN 4 MG 3X1 ML;1;0;0;0;1;0;0;0;0;0;0;0;0
505060;8,47001E+12;FORTIMEL ADV MULTI 32X200ML;1;0;0;0;0;0;1;0;0;0;0;0;0
700588;8,47001E+12;FORXIGA 10 MG 28 COM;93;7;6;9;10;6;11;10;7;6;5;7;9
862664;8,47001E+12;FOSAMAX SEMANAL 70 MG 4 COMP;2;0;0;0;0;1;0;0;1;0;0;0;0
656746;8,47001E+12;FOSAVANCE 70MG2800UI 4 COMP;1;0;0;0;1;0;0;0;0;0;0;0;0
660088;8,47001E+12;FOSAVANCE 70MG5600UI 4 COM;7;0;1;1;2;0;0;1;0;0;1;1;0
656733;8,47001E+12;FOSFOCINA 500 MG 12 CAPS;2;1;0;0;0;0;0;1;0;0;0;0;0
656734;8,47001E+12;FOSFOCINA 500 MG 24 CAPS;18;0;1;1;4;0;4;3;0;0;1;0;4
718742;8,47001E+12;FOSFOMICINA CINFA 3GR 1SOB;7;0;1;1;2;1;0;0;0;0;0;2;0
718743;8,47001E+12;FOSFOMICINA CINFA 3GR 2SOB;11;1;1;2;3;0;1;1;1;0;0;1;0
672515;8,47001E+12;FOSFOMICINA QUALIGEN 3G 2SOBRE;1;0;0;0;1;0;0;0;0;0;0;0;0
658404;8,47001E+12;FOSRENOL 1000 MG 90 COM MAST;1;0;0;0;0;0;0;0;0;0;0;0;1
659065;8,47001E+12;FOSTER 1006 MCG 120 DOSIS;3;0;0;0;0;0;2;0;1;0;0;0;0
700581;8,47001E+12;FOSTER NEXTHALER 1006MCG 120;11;1;1;0;0;2;1;0;1;0;2;2;1
710247;8,47001E+12;FOSTER NEXTHALER 2006MG 120D;9;2;1;0;1;1;0;1;0;1;0;2;0
658420;8,47001E+12;FOSTIPUR 150 UI ML 10 VIALES;8;0;1;0;0;2;1;0;0;2;0;1;1
658417;8,47001E+12;FOSTIPUR 150 UIML 1 VIAL;3;0;0;0;1;2;0;0;0;0;0;0;0
658416;8,47001E+12;FOSTIPUR 75 UIML 10 VIALES;8;0;0;1;0;1;0;2;2;1;1;0;0
213625;8,47E+12;FOTOP INVISIBLE STICK 50+ 10GR;2;0;0;0;2;0;0;0;0;0;0;0;0
154791;8,47E+12;FOTOP ISDIN EXT F50+ SPRAY 250;2;0;0;0;0;0;1;0;0;1;0;0;0
187819;8,47E+12;FOTOP ISDIN FUSI WAT COL50+ 50;1;0;0;0;0;0;1;0;0;0;0;0;0
174857;8,47E+12;FOTOP ISDIN FUSION WATER50+ 50;9;0;0;0;0;1;0;2;0;3;1;2;0
206817;8,47E+12;FOTOP ISDIN FW LIGHT COL50+ 50;1;0;0;0;0;0;0;0;0;0;1;0;0
167425;8,47E+12;FOTOP MINERAL FUS FLUID 50+ 50;2;0;0;0;0;0;2;0;0;0;0;0;0
197463;8,47E+12;FOTOP WET SKIN TRAN SPY50+ 250;4;0;0;0;0;0;3;1;0;0;0;0;0
171612;8,47E+12;FOTOPR ISDIN COMP LIGHT50+ 10G;1;0;0;0;0;0;0;1;0;0;0;0;0
154999;8,47E+12;FOTOPR ISDIN GEL CR F30 250 ML;1;0;0;0;0;0;0;1;0;0;0;0;0
333118;8,47E+12;FOTOPR ISDIN GEL-CR 50+ 250 ML;2;0;0;0;1;0;0;1;0;0;0;0;0
152733;8,47E+12;FOTOPR ISDIN PED GEL CR50+ 250;2;0;0;0;0;0;0;0;1;1;0;0;0
183890;8,47E+12;FOTOPR ISDIN PEDIA FUSION50+50;2;0;0;0;0;0;0;1;0;0;0;0;1
178899;8,47E+12;FOTOPROT ISDIN 50+FLUID BABY50;2;0;0;0;0;0;0;1;0;0;0;1;0
174858;8,47E+12;FOTOPROT ISDIN SPF50+FUSION AIR 200 ML.;1;0;0;0;0;0;0;1;0;0;0;0;0
183974;8,47E+12;FOTOPROT ISDIN WATER REPAIR 50;4;0;0;0;0;0;0;1;0;1;0;2;0
163168;8,47E+12;FOTOULT ISDIN SPOT PREV 50+ 50;1;0;0;0;0;0;0;0;1;0;0;0;0
167422;8,47E+12;FOTOULTR100 ISDIN COLORFLUID50;1;0;0;0;0;0;0;1;0;0;0;0;0
171052;8,47E+12;FOTOULTRA 100 ISDIN AC100+50ML;4;0;0;0;0;0;0;1;0;0;1;0;2
760017;8,47001E+12;FRENADOL COMPLEX GDO 10 SOBR;187;28;25;21;23;3;2;7;11;11;12;14;30
681817;8,47001E+12;FRENADOL FORTE GRANULADO 10 SO;10;1;2;1;0;0;1;0;0;0;0;2;3
705657;8,47001E+12;FRENADOL JUNIOR 10 SOBR;7;1;0;0;0;1;0;0;2;0;1;0;2
