Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12;"";Año;Total_Ventas;Nombre_Nomenclator;Laboratorio;Principio_Activo;Estado;PVP_Referencia;Unidades_Vendidas;Ingresos_Estimados_PVP;Q1_Ventas;Q2_Ventas;Q3_Ventas;Q4_Ventas
700539;8470007005391;SERETIDE 50500 ACCUHAL 60ALV;2;0;1;0;0;0;0;0;0;0;0;0;1;;2025;2;SERETIDE ACCUHALER 50 microgramos/500 microgramos/INHALACION, POLVO PARA INHALACION , 1 inhalador + 60 alveolos;GLAXOSMITHKLINE, S.A.;FLUTICASONA PROPIONATO,SALMETEROL XINAFOATO;ALTA;;2;;1;0;0;1
870105;8470008701056;SEROQUEL 200 MG 60 COMP;6;0;0;0;1;0;1;1;0;1;1;0;1;;2025;6;SEROQUEL 200MG 60 COMPRIMIDOS RECUBIERTOS PELIC;RUBIO S.A.;QUETIAPINA FUMARATO;ALTA;;6;;0;2;2;2
713115;8470007131151;SEROQUEL 300 MG 60 COMP;4;0;1;0;0;1;0;0;0;0;1;0;1;;2025;4;SEROQUEL 300MG 60 COMPRIMIDOS RECUBIERTOS PELIC;RUBIO S.A.;QUETIAPINA FUMARATO;ALTA;;4;;1;1;0;2
660616;8470006606162;SEROQUEL PROLONG 200MG 60CO;1;0;0;0;0;0;0;0;0;0;0;1;0;;2025;1;SEROQUEL PROLONG 200 mg comprimidos de liberacion prolongada , 60 comprimidos (blister);RUBIO S.A.;QUETIAPINA FUMARATO;ALTA;;1;;0;0;0;1
660617;8470006606179;SEROQUEL PROLONG 300MG 60CO;1;0;0;1;0;0;0;0;0;0;0;0;0;;2025;1;SEROQUEL PROLONG 300 mg comprimidos de liberacion prolongada, 60 comprimidos;RUBIO S.A.;QUETIAPINA FUMARATO;ALTA;;1;;1;0;0;0
676091;8470006760918;SEROQUEL PROLONG 50 MG 10CO;4;0;0;0;0;0;4;0;0;0;0;0;0;;2025;4;SEROQUEL PROLONG 50 mg comprimidos de liberacion prolongada , 10 comprimidos de liberacion prolongada;RUBIO S.A.;QUETIAPINA FUMARATO;ALTA;;4;;0;4;0;0
660615;8470006606155;SEROQUEL PROLONG 50MG 60COM;40;6;4;3;6;2;6;2;2;3;4;2;0;;2025;40;SEROQUEL PROLONG 50 mg comprimidos de liberacion prolongada , 60 comprimidos (blister);RUBIO S.A.;QUETIAPINA FUMARATO;ALTA;;40;;13;14;7;6
866905;8470008669059;SEROXAT 20 MG 56 COMP;18;1;1;2;3;1;1;2;2;1;1;2;1;;2025;18;SEROXAT 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA;GLAXOSMITHKLINE, S.A.;PAROXETINA  HIDROCLORURO;ALTA;;18;;4;5;5;4
724205;8470007242055;SERTRALINA ALTER 50MG 60COM;1;1;0;0;0;0;0;0;0;0;0;0;0;;2025;1;SERTRALINA  ALTER 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,60 comprimidos;ALTER S.A.;SERTRALINA HIDROCLORURO;ALTA;;1;;1;0;0;0
787390;8470007873907;SERTRALINA CINFA 100 MG 30 COM;2;0;0;1;0;0;0;0;0;0;0;0;1;;2025;2;SERTRALINA CINFA 100MG 30 COMPRIMIDOS EFG;CINFA S.A.;SERTRALINA HIDROCLORURO;ALTA;;2;;1;0;0;1
788703;8470007887034;SERTRALINA CINFA 100MG 60COM;2;0;1;0;1;0;0;0;0;0;0;0;0;;2025;2;SERTRALINA CINFA 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos;CINFA S.A.;SERTRALINA HIDROCLORURO;ALTA;;2;;1;1;0;0
786665;8470007866657;SERTRALINA CINFA 50 MG 30 COM;26;3;2;3;3;1;3;1;1;1;3;3;2;;2025;26;SERTRALINA CINFA 50MG 30 COMPRIMIDOS EFG;CINFA S.A.;SERTRALINA HIDROCLORURO;ALTA;;26;;8;7;3;8
819847;8470008198474;SERTRALINA NORMON 100 MG 30COM;8;0;1;0;0;0;0;2;1;1;1;1;1;;2025;8;SERTRALINA NORMON 100MG 30 COMP RECUB PELIC EFG;NORMON S.A.;SERTRALINA HIDROCLORURO;ALTA;;8;;1;0;4;3
729736;8470007297369;SERTRALINA NORMON 100MG60COM;13;2;1;1;2;1;0;1;0;3;1;1;0;;2025;13;SERTRALINA NORMON 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,60 comprimidos;NORMON S.A.;SERTRALINA HIDROCLORURO;ALTA;;13;;4;3;4;2
819854;8470008198542;SERTRALINA NORMON 50 MG 30 CO;27;3;4;3;4;1;2;2;2;2;3;0;1;;2025;27;SERTRALINA NORMON 50MG 30 COMPRIM RECUB PELIC EFG;NORMON S.A.;SERTRALINA HIDROCLORURO;ALTA;;27;;10;7;6;4
729737;8470007297376;SERTRALINA NORMON 50MG60COM;25;3;5;1;3;0;5;3;0;0;2;2;1;;2025;25;SERTRALINA NORMON 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,60 comprimidos;NORMON S.A.;SERTRALINA HIDROCLORURO;ALTA;;25;;9;8;3;5
827873;8470008278732;SERTRALINA STADA 100 MG 30 CO;2;0;0;0;0;0;0;0;1;0;0;1;0;;2025;2;SERTRALINA STADA 100MG 30 COMPRIMI RECUB PELIC EFG;STADA, S.L;SERTRALINA HIDROCLORURO;ALTA;;2;;0;0;1;1
828277;8470008282777;SERTRALINA STADA 50 MG 30 CO;2;0;1;0;0;0;1;0;0;0;0;0;0;;2025;2;SERTRALINA STADA 50MG 30 COMPRIMID RECUB PELIC EFG;STADA, S.L;SERTRALINA HIDROCLORURO;ALTA;;2;;1;1;0;0
182258;8470001822581;SET DE CUBIERTOS INFANTILES SUAVINEX ESTUCHE NI�O;1;0;0;0;0;0;0;0;0;0;0;1;0;;2025;1;;;;;;1;;0;0;0;1
197425;8470001974259;SET MANICURA SUAVINEX ROSA;1;0;0;0;0;0;0;0;0;0;0;0;1;;2025;1;;;;;;1;;0;0;0;1
661503;8470006615034;SEVIKAR 20MG5MG 28 COMP;3;0;1;0;1;0;0;0;0;0;0;1;0;;2025;3;SEVIKAR 20 mg/5 mg comprimidos recubiertos con pelicula , 28 comprimidos;DAIICHI SANKYO ESPAÑA, S.A.;OLMESARTAN MEDOXOMILO,AMLODIPINO BESILATO;ALTA;;3;;1;1;0;1
678643;8470006786437;SEVIKAR HCT 20512.5MG 28 COM;13;1;1;1;2;0;1;2;1;1;1;1;1;;2025;13;SEVIKAR HCT 20 mg/5 mg/12,5 mg comprimidos recubiertos con pelicula , 28 comprimidos;DAIICHI SANKYO ESPAÑA, S.A.;OLMESARTAN MEDOXOMILO,AMLODIPINO BESILATO,HIDROCLOROTIAZIDA;ALTA;;13;;3;3;4;3
654845;8470006548455;SEVIKAR HCT 401025 MG 28COM;11;1;1;1;2;0;2;1;1;1;1;0;0;;2025;11;SEVIKAR HCT 40 mg/10 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos;DAIICHI SANKYO ESPAÑA, S.A.;OLMESARTAN MEDOXOMILO,AMLODIPINO BESILATO,HIDROCLOROTIAZIDA;ALTA;;11;;3;4;3;1
787945;8470007879459;SEVREDOL 10 MG 12 COMP;2;0;2;0;0;0;0;0;0;0;0;0;0;;2025;2;SEVREDOL 10MG 12 COMPRIMIDOS RECUBIERTOS;MUNDIPHARMA PHARMACEUTICALS, S.L.;MORFINA SULFATO;ALTA;;2;;2;0;0;0
697514;8470006975145;SIBILLA 2 MG0.03 MG 1 X 21 COM;4;0;1;0;0;1;0;0;1;1;0;0;0;;2025;4;SIBILLA 2 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 21 comprimidos;GEDEON RICHTER IBERICA, S.A;DIENOGEST,ETINILESTRADIOL;ALTA;;4;;1;1;2;0
697515;8470006975152;SIBILLA 2 MG0.3 MG 3 X 21 COM;7;0;0;1;1;1;0;1;0;1;1;0;1;;2025;7;SIBILLA 2 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 63 (3 x 21) comprimidos;GEDEON RICHTER IBERICA, S.A;DIENOGEST,ETINILESTRADIOL;ALTA;;7;;1;2;2;2
701006;8470007010067;SIBILLA DIARIO 20.03MG 1X28CO;22;2;2;2;3;1;1;1;2;1;3;2;2;;2025;22;SIBILLA DIARIO 2 MG/0.03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 1 x (21+7) comprimido;GEDEON RICHTER IBERICA, S.A;DIENOGEST,ETINILESTRADIOL;ALTA;;22;;6;5;4;7
701007;8470007010074;SIBILLA DIARIO 20.03MG 3X28CO;17;3;1;2;2;1;2;0;2;2;1;0;1;;2025;17;SIBILLA DIARIO 2 MG/0.03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 3 x (21+7) comprimidos;GEDEON RICHTER IBERICA, S.A;DIENOGEST,ETINILESTRADIOL;ALTA;;17;;6;5;4;2
162723;8470001627230;SIKENDIET BEB CACAO FIBRA 400;1;0;0;0;0;0;0;0;1;0;0;0;0;;2025;1;;;;;;1;;0;0;1;0
707177;8470007071778;SILDENAFILO CINFA 100MG 4COM;2;0;1;1;0;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;2;0;0;0
707172;8470007071723;SILDENAFILO CINFA 50MG 8COM;3;0;0;1;0;0;1;1;0;0;0;0;0;;2025;3;;;;;;3;;1;1;1;0
707411;8470007074113;SILDENAFILO MAST CINFA100MG8CO;2;1;0;0;0;0;1;0;0;0;0;0;0;;2025;2;;;;;;2;;1;1;0;0
665203;8470006652039;SILDENAFILO NORMON 25 MG 4 COM;7;0;0;0;0;0;5;0;0;0;0;2;0;;2025;7;;;;;;7;;0;5;0;2
665206;8470006652060;SILDENAFILO NORMON 50 MG 4 COM;8;2;2;0;1;0;1;1;0;0;1;0;0;;2025;8;;;;;;8;;4;2;1;1
665207;8470006652077;SILDENAFILO NORMON 50 MG 8 COM;3;1;0;1;1;0;0;0;0;0;0;0;0;;2025;3;;;;;;3;;2;1;0;0
700624;8470007006244;SILVEDERMA 10 MGG CR 50 GR;12;0;1;3;2;1;1;1;0;0;3;0;0;;2025;12;SILVEDERMA 10 mg/g CREMA , 1 tubo de 50 g;ALDO-UNION, S.L.;SULFADIAZINA ARGENTICA;ALTA;;12;;4;4;1;3
703483;8470007034834;SIMBRINZA 10MGML+2MGML 5ML;7;0;1;1;0;0;1;1;0;1;1;0;1;;2025;7;SIMBRINZA 10mg/ml + 2mg/ml colirio en suspension Frasco de 8 ml que contiene 5 ml de suspension;NOVARTIS FARMACEUTICA S.A.;BRINZOLAMIDA,BRIMONIDINA TARTRATO;ALTA;;7;;2;1;2;2
653182;8470006531822;SIMVASTATINA ALTER 10 MG 28 CO;8;0;2;1;0;0;0;1;1;0;1;1;1;;2025;8;SIMVASTATINA ALTER 10MG 28 COMPRIM RECUBIERTOS EFG;ALTER S.A.;SIMVASTATINA;ALTA;;8;;3;0;2;3
673219;8470006732199;SIMVASTATINA CINFA 10MG28COM;55;8;5;7;2;3;5;3;3;5;5;6;3;;2025;55;SIMVASTATINA CINFAMED 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG. 28 comprimidos;CINFA S.A.;SIMVASTATINA;ALTA;;55;;20;10;11;14
673221;8470006732212;SIMVASTATINA CINFA 20MG28COM;68;5;7;4;7;4;5;7;7;5;4;6;7;;2025;68;SIMVASTATINA CINFAMED 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG. 28 comprimidos;CINFA S.A.;SIMVASTATINA;ALTA;;68;;16;16;19;17
673218;8470006732182;SIMVASTATINA CINFA 40MG28COM;18;1;1;1;1;1;1;2;1;3;2;2;2;;2025;18;SIMVASTATINA CINFAMED 40 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG. 28 comprimidos;CINFA S.A.;SIMVASTATINA;ALTA;;18;;3;3;6;6
653343;8470006533437;SIMVASTATINA KERN 20 MG 28 COM;11;2;0;2;1;0;2;0;0;0;2;0;2;;2025;11;SIMVASTATINA KERN 20MG 28 COMPRIM RECUBIERTOS EFG;KERN PHARMA, S.L.;SIMVASTATINA;ALTA;;11;;4;3;0;4
739151;8470007391517;SIMVASTATINA NORMON 10 MG 28CO;78;6;7;6;9;2;8;10;5;5;6;3;11;;2025;78;SIMVASTATINA NORMON 10MG 28 COMPRIMIDOS RECUB EFG;NORMON S.A.;SIMVASTATINA;ALTA;;78;;19;19;20;20
738310;8470007383109;SIMVASTATINA NORMON 20 MG 28CO;49;2;1;1;5;2;9;3;6;6;4;7;3;;2025;49;SIMVASTATINA NORMON 20MG 28 COMPRIMIDOS RECUB EFG;NORMON S.A.;SIMVASTATINA;ALTA;;49;;4;16;15;14
739060;8470007390602;SIMVASTATINA NORMON 40 MG 28CO;11;1;1;1;1;1;1;1;2;0;1;1;0;;2025;11;SIMVASTATINA NORMON 40MG 28 COMPRIMIDOS RECUB EFG;NORMON S.A.;SIMVASTATINA;ALTA;;11;;3;3;3;2
651460;8470006514603;SIMVASTATINA RATIO 20 MG 28 CO;3;1;0;0;1;0;1;0;0;0;0;0;0;;2025;3;SIMVASTATINA TEVA-RATIO 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG. 28 comprimidos;TEVA PHARMA, S.L.U;SIMVASTATINA;ALTA;;3;;1;2;0;0
926402;8470009264024;SIMVASTATINA STADA 10 MG 28CO;78;10;5;9;6;3;8;7;5;7;5;7;6;;2025;78;SIMVASTATINA STADA 10MG 28 COMPRIM RECUB PELIC EFG;STADA, S.L;SIMVASTATINA;ALTA;;78;;24;17;19;18
972240;8470009722401;SIMVASTATINA STADA 20 MG 28CO;51;4;3;3;3;3;4;4;5;6;5;5;6;;2025;51;SIMVASTATINA STADA 20MG 28 COMPRIM RECUB PELIC EFG;STADA, S.L;SIMVASTATINA;ALTA;;51;;10;10;15;16
975771;8470009757717;SIMVASTATINA STADA 40 MG 28CO;4;0;0;1;1;1;0;0;1;0;0;0;0;;2025;4;SIMVASTATINA STADA 40MG 28 COMPRIM RECUB PELIC EFG;STADA, S.L;SIMVASTATINA;ALTA;;4;;1;2;1;0
730891;8470007308911;SIMVASTATINA VIATR 20MG 28CO;13;1;1;2;1;2;1;1;0;1;1;1;1;;2025;13;SIMVASTATINA VIATRIS 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG. 28 comprimidos;VIATRIS PHARMACEUTICALS, S.L.;SIMVASTATINA;ALTA;;13;;4;4;2;3
981589;8470009815899;SINDIAR 2MG 10CAP;6;0;0;1;0;0;0;2;0;0;1;1;1;;2025;6;;;;;;6;;1;0;2;3
981597;8470009815974;SINDIAR 2MG 20CAP;3;0;1;1;0;0;1;0;0;0;0;0;0;;2025;3;;;;;;3;;2;1;0;0
700580;8470007005803;SINEMET 25250 MG 60 CO;1;0;0;0;0;0;1;0;0;0;0;0;0;;2025;1;SINEMET 25 mg/250 mg COMPRIMIDOS , 60 comprimidos;ORGANON SALUD, S.L.;CARBIDOPA MONOHIDRATO,LEVODOPA;ALTA;;1;;0;1;0;0
700579;8470007005797;SINEMET PLUS 10025 MG 100 CO;20;2;2;2;2;0;2;2;0;2;2;1;3;;2025;20;SINEMET PLUS 25 mg/100 mg COMPRIMIDOS , 100 comprimidos;ORGANON SALUD, S.L.;LEVODOPA,CARBIDOPA MONOHIDRATO;ALTA;;20;;6;4;4;6
654761;8470006547618;SINEMET PLUS RET 25100MG100CO;9;0;0;1;0;2;1;0;1;1;1;1;1;;2025;9;SINEMET PLUS RETARD 25/100 mg COMPRIMIDOS DE LIBERACION RETARDADA , 100 comprimidos;ORGANON SALUD, S.L.;LEVODOPA,CARBIDOPA MONOHIDRATO;ALTA;;9;;1;3;2;3
100090;8470001000903;SINERGIA EUCALYPUR 30ML;2;2;0;0;0;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;2;0;0;0
662056;8470006620564;SINGULAIR 10 MG 28 COMP;57;9;7;6;5;3;4;2;4;3;3;5;6;;2025;57;SINGULAIR 10MG 28 COMPRIMIDOS CON CUBIERTA PELIC;ORGANON SALUD, S.L.;MONTELUKAST SODICO;ALTA;;57;;22;12;9;14
662064;8470006620649;SINGULAIR 5 MG 28 COMP;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;SINGULAIR 5MG 28 COMPRIMIDOS MASTICABLES;ORGANON SALUD, S.L.;MONTELUKAST SODICO;ALTA;;1;;1;0;0;0
824391;8470008243914;SINOGAN 25 MG 20 COMP;9;2;0;0;0;0;2;2;0;0;2;0;1;;2025;9;SINOGAN 25MG 20 COMPRIMIDOS;NEURAXPHARM SPAIN, S.L.U;LEVOMEPROMAZINA MALEATO;ALTA;;9;;2;2;2;3
167373;8470001673732;SINOMARIN ORL 200 ML;3;1;1;0;0;0;0;0;0;0;1;0;0;;2025;3;;;;;;3;;2;0;0;1
197832;8470001978325;SINOMARIN PLUS 1 ENVASE 30 ml;5;0;0;0;0;0;0;0;0;0;1;1;3;;2025;5;;;;;;5;;0;0;0;5
985911;8470009859114;SINTONAL 20 COMP;1;0;0;0;1;0;0;0;0;0;0;0;0;;2025;1;SINTONAL 0,25MG 20 COMPRIMIDOS;BOEHRINGER INGELHEIM ESPAÑA, S.A.;BROTIZOLAM;ALTA;;1;;0;1;0;0
654179;8470006541791;SINTROM 4 MG 20 COM;40;1;5;1;3;2;1;5;7;2;5;4;4;;2025;40;SINTROM 4 mg COMPRIMIDOS , 20 comprimidos;NORGINE DE ESPAÑA, S.L.U;ACENOCUMAROL;ALTA;;40;;7;6;14;13
654177;8470006541777;SINTROM UNO 1 MG 60 COM;3;0;0;0;1;1;0;0;1;0;0;0;0;;2025;3;SINTROM 1 mg COMPRIMIDOS , 60 comprimidos;NORGINE DE ESPAÑA, S.L.U;ACENOCUMAROL;ALTA;;3;;0;2;1;0
989137;8470009891374;SIRDALUD 2 MG 30 COMP;5;0;3;0;0;0;0;0;0;0;1;0;1;;2025;5;SIRDALUD 2MG 30 COMPRIMIDOS;BEXAL FARMACEUTICA, S.A.;TIZANIDINA HIDROCLORURO;ALTA;;5;;3;0;0;2
989145;8470009891459;SIRDALUD 4 MG 30 COMP;7;0;0;1;0;0;1;1;0;1;2;1;0;;2025;7;SIRDALUD 4MG 30 COMPRIMIDOS;BEXAL FARMACEUTICA, S.A.;TIZANIDINA HIDROCLORURO;ALTA;;7;;1;1;2;3
728743;8470007287438;SITAGLIPMETF KERN50850MG56CO;1;0;0;0;0;1;0;0;0;0;0;0;0;;2025;1;SITAGLIPTINA/METFORMINA KERN PHARMA 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 56 comprimidos;KERN PHARMA, S.L.;METFORMINA HIDROCLORURO,SITAGLIPTINA HIDROCLORURO MONOHIDRATO;ALTA;;1;;0;1;0;0
182603;8470001826039;SLEEPEEL 1 MG 30 COMP;4;0;0;0;1;0;1;0;0;0;1;0;1;;2025;4;;;;;;4;;0;2;0;2
183352;8470001833525;SLEEPEEL GOTAS 30 ML;1;0;0;0;1;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;0;1;0;0
726132;8470007261322;SLENYTO 1 MG 30 COM;1;0;0;0;0;0;0;0;1;0;0;0;0;;2025;1;;;;;;1;;0;0;1;0
727254;8470007272540;SLINDA 1X (24+4);5;1;0;1;0;1;0;1;0;1;0;0;0;;2025;5;;;;;;5;;2;1;2;0
727257;8470007272571;SLINDA 4MG 3X28COM;7;1;1;0;2;0;0;2;0;0;0;1;0;;2025;7;;;;;;7;;2;2;2;1
718836;8470007188360;SOFTACORT 3.35MGML 30X0.4ML;32;0;6;2;4;4;2;1;1;1;3;2;6;;2025;32;;;;;;32;;8;10;3;11
APOS2215;APOS2215;SOL ACUOSA EUCALIP APOSAN 10ML;1;0;0;0;0;0;0;0;1;0;0;0;0;;2025;1;;;;;;1;;0;0;1;0
204024;8470002040243;SOL FISIOLOG CINFA 30 UNIDOSIS;7;1;0;0;1;0;1;1;0;2;0;0;1;;2025;7;;;;;;7;;1;2;3;1
172419;8470001724199;SOL SALINA ARISTO 30 MONO 5 ML;4;0;4;0;0;0;0;0;0;0;0;0;0;;2025;4;;;;;;4;;4;0;0;0
FARL6925;FARL6925;SOL UNICA AH FARLINEOPT2X60ML;9;0;1;0;1;0;0;0;1;1;4;1;0;;2025;9;;;;;;9;;1;1;2;5
100470;8470001004703;SOLARAY VIT B12 2000MCG 90COMP;2;0;0;0;1;0;0;0;0;0;0;1;0;;2025;2;;;;;;2;;0;1;0;1
BIDA8029;BIDA8029;SOLGAR L CARNITINA 1500MG473ML;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
880666;8470008806669;SOLIAN 200 MG 60 COMP;9;1;1;1;1;0;1;0;1;0;2;0;1;;2025;9;SOLIAN 200 mg comprimidos , 60 comprimidos;SANOFI AVENTIS, S.A;AMISULPRIDA;ALTA;;9;;3;2;1;3
721371;8470007213710;SOLIFENACINA CINFA 10MG 30COMP;7;1;1;1;0;1;1;1;1;0;0;0;0;;2025;7;SOLIFENACINA CINFA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos;CINFA S.A.;SOLIFENACINA SUCCINATO;ALTA;;7;;3;2;2;0
761524;8470007615248;SOLIFETAMSU CINFA 60.4MG30CO;6;0;0;0;0;0;1;0;2;0;1;1;1;;2025;6;SOLIFENACINA/TAMSULOSINA CINFAMED 6 MG/0.4 MG COMPRIMIDOS DE LIBERACION MODIFICADA EFG, 30 comprimidos;CINFA S.A.;SOLIFENACINA SUCCINATO,TAMSULOSINA HIDROCLORURO;ALTA;;6;;0;1;2;3
584584;8470005845845;SOLIPHEN 60 MG 60 COM;13;1;2;1;1;1;1;1;1;1;1;1;1;;2025;13;;;;;;13;;4;3;3;3
622555;8470006225554;SOLUC LACT RINGER HART10X500ML;1;0;0;1;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
178891;8470001788917;SOLUCION UNICA AH FARL OP2*500;11;2;0;0;0;2;2;0;2;2;0;1;0;;2025;11;;;;;;11;;2;4;4;1
178867;8470001788672;SOLUCION UNICA FARLINE OP2*360;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
676925;8470006769256;SOLUDRONATE SEMAN 70MG 4X100ML;1;0;0;0;0;0;1;0;0;0;0;0;0;;2025;1;SOLUDRONATE SEMANAL 70 MG SOLUCION ORAL 4 frascos unidosis de 100 ml;RUBIO S.A.;ALENDRONICO ACIDO;ALTA;;1;;0;1;0;0
155230;8470001552303;SOMATOLINE HOMB ABDOM DEFIN200;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
704557;8470007045571;SOMAZINA 1000 MG 30 SOB;9;2;1;1;0;0;1;0;1;0;1;1;1;;2025;9;SOMAZINA 1000 mg SOLUCION ORAL , 30 sobres de 10 ml;FERRER INTERNACIONAL S.A.;CITICOLINA SODICA;ALTA;;9;;4;1;1;3
182553;8470001825537;SOMBRA DE OJOS BETER 1 UNIDAD COLOR 03 SHINY BRUNETTE;1;0;0;0;0;0;0;0;0;0;1;0;0;;2025;1;;;;;;1;;0;0;0;1
201478;8470002014787;SOMBRA DE OJOS BETER LOOK EXPERT 1 UNIDAD COLOR 05 MATT DEEP BROWN;1;0;0;0;0;0;0;0;0;0;1;0;0;;2025;1;;;;;;1;;0;0;0;1
992909;8470009929091;SOMNOVIT 1 MG 30 COMP;5;1;1;1;0;0;0;1;1;0;0;0;0;;2025;5;SOMNOVIT 1MG 30 COMPRIMIDOS;TEOFARMA, S.R.L;LOPRAZOLAM;ALTA;;5;;3;0;2;0
741854;8470007418542;SONDELBAY 20MCG 80MICROL 2.4ML;3;0;0;0;0;0;1;0;1;0;0;1;0;;2025;3;SONDELBAY 20 MICROGRAMOS/80 MICROLITROS SOLUCION INYECTABLE EN PLUMA PRECARGADA, 1 pluma precargada de 2,4 ml;ACCORD HEALTHCARE, S.L.U;TERIPARATIDA;ALTA;;3;;0;1;1;1
706651;8470007066514;SOOLANTRA 10 MGG CR 30 GR;5;2;0;0;0;0;0;1;1;0;0;0;1;;2025;5;;;;;;5;;2;0;2;1
283734;8470002837348;SORIA NATURAL PROPOLIN 48 COMPRIMIDOS;1;0;0;0;0;0;0;0;1;0;0;0;0;;2025;1;;;;;;1;;0;0;1;0
SOTYA565;SOTYA565;SOTYA L-CARNITINA 600MG 90 CAPS;1;0;0;0;0;1;0;0;0;0;0;0;0;;2025;1;;;;;;1;;0;1;0;0
186378;8470001863782;SO�ODINA ADVANCE 30 COM;5;0;0;0;0;0;4;0;0;0;0;0;1;;2025;5;;;;;;5;;0;4;0;1
186380;8470001863805;SO�ODINA ADVANCE 60 COM;3;0;0;0;0;0;1;1;0;0;1;0;0;;2025;3;;;;;;3;;0;1;1;1
SO�O2534;SO�O2534;SO�ODINA ADVANCE 90 + 30 COMP;13;1;0;0;3;0;1;3;1;2;0;0;2;;2025;13;;;;;;13;;1;4;6;2
172930;8470001729309;SO�ODINA CALM 60 COM;1;0;0;0;0;0;0;0;0;0;1;0;0;;2025;1;;;;;;1;;0;0;0;1
215994;8470002159945;SO�ODINA VALERIANA FORTE 120CO;1;1;0;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
654400;8470006544006;SO�ODOR 10 COMP;3;1;1;0;0;0;0;1;0;0;0;0;0;;2025;3;;;;;;3;;2;0;1;0
901439;8470009014391;SO�ODOR 16 COMP;2;2;0;0;0;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;2;0;0;0
916585;8470009165857;SPASMOCTYL 40 MG 60 GRAG;20;6;3;0;2;1;2;1;1;3;0;0;1;;2025;20;SPASMOCTYL 40MG 60 GRAGEAS;GUIDOTTI FARMA, S.L.;OTILONIO BROMURO;ALTA;;20;;9;5;5;1
DISM9403;DISM9403;SPIDERMAN ESTUCHE INFANTIL VASO+PASTA DE DIENTES+ CEPILLO;3;0;0;0;1;0;0;0;0;0;1;0;1;;2025;3;;;;;;3;;0;1;0;2
726796;8470007267966;SPIOLTO RESPIMAT 2.5MGR 60PUL;4;0;0;2;1;0;0;1;0;0;0;0;0;;2025;4;SPIOLTO RESPIMAT 2,5 MICROGRAMOS/2,5 MICROGRAMOS SOLUCION PARA INHALACION, 1 inhalador recargable + 1 cartucho de 60 pulsaciones (30 dosis);BOEHRINGER INGELHEIM ESPAÑA, S.A.;OLODATEROL,TIOTROPIO;ALTA;;4;;2;1;1;0
656645;8470006566459;SPIRAXIN 12 COMP;113;5;6;2;5;9;8;12;11;21;18;7;9;;2025;113;SPIRAXIN 200MG 12 COMPRIMIDOS;ALFASIGMA ESPAÑA, S.L.;RIFAXIMINA;ALTA;;113;;13;22;44;34
654832;8470006548325;SPIRIVA 18 MCG 30 CAPSULAS;3;0;0;1;1;0;0;0;0;1;0;0;0;;2025;3;SPIRIVA 18 microgramos, POLVO PARA INHALACION , 1 inhalador + 30 capsulas;BOEHRINGER INGELHEIM ESPAÑA, S.A.;TIOTROPIO BROMURO;ALTA;;3;;1;1;1;0
725702;8470007257028;SPIRIVA RESPI 1INC RECARG+1CAR;5;0;0;0;0;0;0;0;2;1;0;0;2;;2025;5;SPIRIVA RESPIMAT 2,5 microgramos SOLUCION PARA INHALACION, 1 inhalador recargable + 1 cartucho de 60 pulsaciones (30 dosis);BOEHRINGER INGELHEIM ESPAÑA, S.A.;TIOTROPIO BROMURO;ALTA;;5;;0;0;3;2
